276	275	-61	984	
279	279	-57	972	
283	282	-55	941	
286	286	-55	944	
289	289	-56	964	
293	292	-53	980	
296	295	-53	997	
299	299	-58	980	
302	302	-60	1004	
306	305	-62	991	
309	308	-59	990	
312	312	-57	955	
315	315	-53	939	
319	318	-53	919	
322	321	-54	929	
325	324	-55	955	
328	328	-54	977	
331	331	-53	1025	
334	334	-53	995	
338	337	-54	1007	
341	340	-58	991	
344	343	-59	1023	
347	346	-58	1005	
350	349	-53	1003	
353	352	-51	931	
356	355	-50	908	
359	358	-53	867	
362	361	-52	887	
365	364	-53	854	
368	367	-50	865	
371	370	-51	825	
374	373	-52	833	
377	376	-56	815	
380	379	-55	843	
383	382	-55	830	
386	385	-50	842	
388	388	-49	801	
391	391	-48	825	
394	394	-51	811	
397	396	-50	879	
400	399	-50	858	
403	402	-48	896	
405	405	-48	880	
408	408	-50	885	
411	410	-53	895	
414	413	-54	925	
416	416	-52	944	
419	419	-50	913	
422	421	-46	869	
424	424	-46	794	
427	427	-45	814	
430	429	-49	788	
432	432	-48	853	
435	434	-47	860	
438	437	-46	865	
440	440	-45	843	
443	442	-47	807	
445	445	-47	806	
448	447	-51	796	
450	450	-50	840	
453	452	-48	851	
455	455	-46	841	
458	457	-42	807	
460	460	-44	737	
462	462	-43	763	
465	464	-45	751	
467	467	-45	777	
470	469	-42	775	
472	471	-43	723	
474	474	-41	771	
476	476	-43	762	
479	478	-46	789	
481	481	-45	799	
483	483	-48	779	
485	485	-47	815	
488	487	-44	813	
490	489	-44	752	
492	492	-39	762	
494	494	-39	723	
496	496	-41	720	
498	498	-39	720	
500	500	-42	694	
503	502	-42	732	
505	504	-37	724	
507	506	-39	674	
509	508	-40	698	
511	510	-37	684	
513	512	-41	651	
514	514	-42	699	
516	516	-40	707	
518	518	-44	690	
520	520	-45	734	
522	522	-39	745	
524	524	-39	703	
526	525	-39	687	
528	527	-34	706	
529	529	-34	652	
531	531	-38	629	
533	532	-36	680	
535	534	-33	651	
536	536	-38	611	
538	538	-38	655	
540	539	-32	671	
541	541	-32	610	
543	542	-38	595	
544	544	-36	660	
546	546	-31	649	
547	547	-35	609	
549	549	-40	621	
551	550	-36	677	
552	552	-33	653	
553	553	-39	625	
555	554	-45	678	
556	556	-38	731	
558	557	-29	685	
559	559	-31	596	
560	560	-38	599	
562	561	-36	665	
563	563	-26	663	
564	564	-24	570	
566	565	-34	531	
567	566	-40	604	
568	568	-29	660	
569	569	-19	597	
570	570	-23	493	
572	571	-40	509	
573	572	-45	651	
574	573	-30	717	
575	575	-13	612	
576	576	-15	447	
