232	231	-62	1022	
235	235	-61	1028	
239	238	-59	1047	
242	242	-57	1054	
246	245	-56	1014	
249	249	-53	989	
253	252	-55	935	
256	255	-56	954	
259	259	-60	967	
263	262	-62	1019	
266	266	-61	1027	
270	269	-60	1007	
273	272	-57	990	
276	276	-57	941	
280	279	-54	932	
283	282	-53	924	
286	286	-52	938	
290	289	-53	952	
293	292	-53	946	
296	296	-56	975	
299	299	-61	975	
303	302	-61	1003	
306	305	-60	974	
309	309	-56	956	
312	312	-55	937	
316	315	-52	926	
319	318	-52	924	
322	321	-51	933	
325	325	-52	939	
328	328	-54	947	
331	331	-56	992	
335	334	-58	987	
338	337	-57	1012	
341	340	-56	983	
344	343	-53	974	
347	346	-54	934	
350	350	-52	915	
353	353	-51	871	
356	356	-48	867	
359	359	-49	812	
362	362	-50	799	
365	365	-54	781	
368	368	-55	822	
371	371	-57	813	
374	374	-55	829	
377	376	-54	799	
380	379	-51	797	
383	382	-51	758	
386	385	-50	770	
389	388	-50	748	
391	391	-46	771	
394	394	-47	741	
397	397	-47	790	
400	399	-51	781	
403	402	-53	843	
406	405	-54	870	
408	408	-52	896	
411	411	-50	898	
414	413	-48	882	
417	416	-47	862	
419	419	-49	847	
422	421	-48	851	
425	424	-47	795	
427	427	-43	803	
430	429	-44	756	
432	432	-44	797	
435	435	-49	803	
438	437	-51	848	
440	440	-52	873	
443	442	-52	869	
445	445	-48	861	
448	447	-47	818	
450	450	-45	829	
453	452	-46	822	
455	455	-46	828	
458	457	-44	832	
460	460	-44	781	
463	462	-40	793	
465	465	-40	741	
467	467	-42	746	
470	469	-44	748	
472	471	-49	740	
474	474	-48	803	
477	476	-48	813	
479	478	-46	824	
481	481	-42	791	
483	483	-43	740	
486	485	-41	758	
488	487	-42	735	
490	490	-44	708	
492	492	-41	743	
494	494	-40	723	
496	496	-39	721	
498	498	-35	704	
501	500	-37	648	
503	502	-39	679	
505	504	-39	688	
507	506	-44	672	
509	508	-44	718	
511	510	-41	725	
513	512	-43	688	
515	514	-41	709	
517	516	-37	690	
518	518	-39	645	
520	520	-39	673	
522	522	-36	669	
524	524	-39	642	
526	525	-41	668	
528	527	-35	693	
529	529	-34	653	
531	531	-37	626	
533	533	-33	673	
535	534	-30	636	
536	536	-35	598	
538	538	-37	638	
540	539	-33	662	
541	541	-36	627	
543	542	-42	631	
544	544	-40	691	
546	546	-35	685	
548	547	-38	648	
549	549	-40	659	
551	550	-34	683	
552	552	-29	642	
554	553	-33	582	
555	555	-38	599	
556	556	-33	651	
558	558	-27	619	
559	559	-31	559	
560	560	-38	592	
562	561	-36	659	
563	563	-26	650	
564	564	-25	579	
566	565	-34	544	
567	567	-37	591	
568	568	-27	624	
569	569	-16	564	
570	570	-20	467	
572	571	-35	472	
573	572	-41	576	
574	574	-30	630	
575	575	-17	570	
576	576	-19	467	
577	577	-35	460	
578	578	-48	578	
579	579	-44	693	
580	580	-27	689	
581	581	-14	569	
582	582	-20	460	
583	582	-39	482	
584	583	-52	633	
584	584	-46	743	
585	585	-24	715	
586	586	-5	558	
587	587	-4	384	
588	587	-25	348	
588	588	-50	500	
589	588	-59	703	
590	589	-47	794	
590	590	-23	708	
591	591	-1	537	
592	592	5	337	
592	592	-9	255	
593	593	-34	341	
593	593	-54	549	
594	593	-57	720	
594	594	-47	772	
595	595	-35	717	
595	595	-25	617	
596	596	-18	524	
596	596	-11	455	
597	597	-5	385	
597	597	-1	326	
597	597	-2	270	
