587	587	-68	1377	
594	593	-70	1357	
600	599	-71	1322	
606	606	-69	1294	
612	612	-66	1270	
619	618	-64	1246	
625	624	-65	1245	
631	630	-68	1272	
637	636	-68	1331	
643	642	-64	1374	
649	648	-54	1360	
655	654	-55	1262	
661	660	-64	1270	
667	666	-71	1352	
673	672	-70	1430	
678	678	-62	1434	
684	684	-55	1383	
690	689	-54	1298	
695	695	-58	1221	
701	700	-64	1180	
707	706	-65	1195	
712	712	-60	1277	
718	717	-55	1297	
723	723	-52	1258	
729	728	-53	1198	
734	733	-58	1147	
739	739	-59	1148	
744	744	-57	1168	
750	749	-53	1175	
755	754	-49	1109	
760	759	-50	1091	
765	764	-54	1057	
770	769	-57	1087	
775	774	-56	1075	
780	779	-52	1082	
785	784	-46	1053	
790	789	-45	1035	
794	794	-47	1041	
799	799	-52	1029	
804	803	-55	1055	
809	808	-52	1066	
813	813	-48	1072	
818	817	-44	1041	
822	822	-43	970	
827	826	-44	971	
831	831	-46	988	
835	835	-48	998	
840	839	-48	998	
844	843	-45	971	
848	848	-42	969	
852	852	-40	898	
856	856	-39	894	
860	860	-40	938	
864	864	-42	887	
868	868	-44	900	
872	872	-43	905	
876	875	-42	860	
880	879	-38	845	
883	883	-36	847	
887	887	-36	814	
891	890	-35	809	
894	894	-36	783	
898	897	-35	785	
901	901	-36	789	
904	904	-37	803	
908	907	-37	812	
911	911	-37	798	
914	914	-33	798	
917	917	-32	735	
920	920	-29	712	
923	923	-31	664	
926	926	-29	661	
929	929	-30	610	
932	932	-28	626	
935	935	-30	608	
938	937	-30	645	
940	940	-32	628	
943	943	-30	658	
946	945	-28	654	
948	948	-25	644	
951	950	-22	607	
953	953	-24	549	
955	955	-23	584	
958	957	-25	569	
960	960	-24	590	
962	962	-19	576	
964	964	-20	517	
966	966	-19	531	
968	968	-18	514	
970	970	-23	498	
972	972	-23	539	
974	973	-20	540	
975	975	-22	503	
977	977	-22	519	
979	979	-15	532	
980	980	-12	478	
982	982	-17	436	
983	983	-17	468	
985	985	-10	485	
986	986	-8	418	
987	987	-16	375	
988	988	-21	408	
990	989	-13	456	
991	991	-2	419	
992	992	-4	322	
993	992	-18	303	
993	993	-28	397	
994	994	-21	493	
995	995	0	464	
996	996	18	299	
996	997	15	118	
997	997	-8	109	
998	997	-33	283	
998	998	-44	505	
998	998	-36	637	
999	999	-17	604	
999	999	1	459	
999	999	11	288	
999	1000	14	172	
999	1000	14	116	
999	1000	16	79	
999	1000	20	41	
999	1000	27	-31	
999	1000	39	-119	
999	1000	52	-257	
999	999	64	-418	
998	999	69	-568	
998	999	67	-667	
998	998	63	-699	
997	998	57	-694	
996	997	50	-673	
996	996	43	-634	
995	995	41	-602	
994	995	47	-584	
993	994	61	-647	
993	993	74	-761	
992	992	78	-881	
991	991	70	-944	
990	990	52	-903	
988	989	41	-795	
987	988	50	-701	
986	987	73	-755	
985	985	84	-919	
983	984	69	-1050	
982	982	46	-961	
980	981	42	-771	
979	979	59	-709	
977	978	70	-840	
975	976	66	-948	
974	974	62	-927	
972	972	60	-905	
970	971	59	-885	
968	969	65	-870	
966	967	70	-940	
964	965	66	-996	
962	963	63	-951	
960	960	62	-932	
958	958	61	-941	
955	956	67	-915	
953	954	70	-970	
951	951	70	-1010	
948	949	69	-1022	
946	946	64	-1032	
943	944	65	-978	
940	941	65	-978	
938	938	68	-960	
935	936	70	-987	
