-505	-506	-68	899	
-503	-504	-72	871	
-501	-502	-74	903	
-499	-500	-71	915	
-497	-498	-72	878	
-495	-496	-73	888	
-493	-494	-74	887	
-491	-491	-78	878	
-489	-489	-78	935	
-486	-487	-77	951	
-484	-485	-80	926	
-482	-483	-78	958	
-480	-480	-79	958	
-477	-478	-79	974	
-475	-476	-74	951	
-473	-473	-74	906	
-470	-471	-72	921	
-468	-469	-73	913	
-466	-466	-75	927	
-463	-464	-74	921	
-461	-462	-78	902	
-458	-459	-77	972	
-456	-457	-78	980	
-454	-454	-78	997	
-451	-452	-77	991	
-449	-449	-81	964	
-446	-447	-81	996	
-443	-444	-83	987	
-441	-442	-81	1016	
-438	-439	-78	1003	
-436	-437	-75	987	
-433	-434	-73	956	
-431	-431	-76	906	
-428	-429	-76	916	
-425	-426	-81	914	
-423	-423	-80	995	
-420	-421	-81	996	
-417	-418	-79	1018	
-414	-415	-80	1012	
-412	-413	-82	1023	
-409	-410	-83	1036	
-406	-407	-84	1038	
-403	-404	-80	1046	
-401	-401	-78	1008	
-398	-399	-74	961	
-395	-396	-76	894	
-392	-393	-77	903	
-389	-390	-82	907	
-386	-387	-82	958	
-383	-384	-84	965	
-381	-381	-82	995	
-378	-378	-84	987	
-375	-376	-83	1014	
-372	-373	-86	1007	
-369	-370	-84	1030	
-366	-367	-82	1014	
-363	-364	-77	1018	
-360	-361	-77	961	
-357	-358	-77	965	
-354	-355	-81	944	
-351	-351	-83	978	
-348	-348	-86	974	
-345	-345	-84	986	
-341	-342	-85	952	
-338	-339	-85	961	
-335	-336	-87	945	
-332	-333	-84	987	
-329	-330	-82	992	
-326	-327	-78	985	
-323	-323	-78	971	
-319	-320	-80	992	
-316	-317	-83	1031	
-313	-314	-86	1065	
-310	-311	-86	1115	
-307	-307	-86	1099	
-303	-304	-85	1095	
-300	-301	-87	1060	
-297	-298	-86	1054	
-293	-294	-84	1040	
-290	-291	-80	1040	
-287	-288	-78	1025	
-284	-284	-80	1033	
-280	-281	-83	1088	
-277	-278	-86	1091	
-274	-274	-86	1117	
-270	-271	-87	1079	
-267	-268	-85	1077	
-263	-264	-86	1080	
-260	-261	-85	1106	
-257	-257	-83	1125	
-253	-254	-81	1086	
-250	-251	-79	1072	
-246	-247	-82	1016	
-243	-244	-85	1040	
-239	-240	-88	1075	
-236	-237	-88	1118	
-232	-233	-87	1118	
-229	-230	-88	1099	
-226	-226	-86	1077	
-222	-223	-85	1074	
-219	-219	-82	1087	
-215	-216	-80	1121	
-211	-212	-82	1074	
-208	-209	-84	1064	
-204	-205	-88	1067	
-201	-202	-88	1098	
-197	-198	-88	1123	
-194	-195	-88	1115	
-190	-191	-87	1095	
-187	-187	-86	1084	
-183	-184	-83	1091	
-179	-180	-81	1114	
-176	-177	-82	1086	
-172	-173	-84	1069	
-169	-169	-88	1082	
-165	-166	-85	1124	
-161	-162	-86	1102	
-158	-159	-90	1085	
-154	-155	-90	1100	
-150	-151	-88	1114	
-147	-148	-83	1113	
-143	-144	-79	1114	
-139	-140	-80	1026	
-136	-137	-84	1030	
-132	-133	-87	1071	
-128	-129	-89	1096	
-125	-126	-88	1095	
-121	-122	-88	1092	
-117	-118	-86	1123	
-114	-114	-84	1147	
-110	-111	-82	1086	
-106	-107	-80	1071	
-102	-103	-83	1083	
-99	-100	-87	1088	
-95	-96	-87	1095	
-91	-92	-88	1100	
-88	-88	-87	1128	
-84	-85	-86	1137	
-80	-81	-86	1081	
-76	-77	-83	1079	
-73	-73	-81	1091	
-69	-70	-81	1057	
-65	-66	-83	1034	
-61	-62	-86	1050	
-58	-59	-88	1106	
-54	-55	-87	1113	
-50	-51	-87	1074	
-46	-47	-86	1083	
-43	-43	-84	1105	
-39	-40	-82	1063	
-35	-36	-79	1035	
-31	-32	-81	1037	
-28	-28	-85	1045	
-24	-25	-87	1061	
-20	-21	-88	1076	
-16	-17	-87	1119	
-12	-13	-86	1118	
-9	-10	-85	1057	
-5	-6	-82	1063	
-1	-2	-80	1109	
3	2	-81	1066	
6	6	-83	1046	
10	9	-86	1078	
14	13	-88	1113	
18	17	-87	1114	
21	21	-88	1094	
25	24	-86	1123	
29	28	-83	1150	
33	32	-81	1081	
36	36	-78	1061	
40	39	-81	1070	
44	43	-85	1074	
48	47	-87	1080	
52	51	-88	1105	
55	54	-88	1133	
59	58	-85	1133	
63	62	-84	1082	
67	66	-81	1080	
70	69	-79	1102	
74	73	-80	1054	
78	77	-82	1043	
81	81	-85	1059	
85	84	-87	1086	
89	88	-85	1089	
93	92	-85	1067	
96	96	-83	1084	
100	99	-81	1102	
104	103	-79	1056	
108	107	-76	1029	
111	110	-78	1022	
115	114	-82	1026	
119	118	-84	1050	
122	121	-86	1049	
126	125	-85	1079	
130	129	-83	1101	
133	133	-82	1073	
137	136	-79	1038	
141	140	-78	1028	
144	144	-77	1021	
148	147	-78	1056	
